date,temperature_2m,temperature_2m_max,Rh_100
2007-03-29,299.48548316955566,306.34983825683594,0.7313461153326598
2007-03-30,299.8316078186035,306.27662658691406,0.7085010270986334
2007-03-31,299.7710596720378,306.6927490234375,0.7266651455368076
2007-04-01,299.7331148783366,308.0265655517578,0.6315935661910459
2007-04-02,300.2740955352783,308.09754943847656,0.493635982327983
2007-04-03,300.7056414286296,308.22422790527344,0.45629023636008603
2007-04-04,299.63305536905926,305.644287109375,0.57915326111955
2007-04-05,298.244576772054,303.8658905029297,0.7638629746493089
2007-04-06,298.7435925801595,304.70216369628906,0.6928807769039632
2007-04-07,297.8408788045247,303.2623748779297,0.747505058653547
2007-04-08,297.7434711456299,304.2162170410156,0.7779665583199258
2007-04-09,297.5251045227051,302.76332092285156,0.8010750944824985
2007-04-10,298.90517552693683,304.32106018066406,0.6840787126498353
2007-04-11,296.9274705251058,302.32701110839844,0.8195477974373239
2007-04-12,295.0544719696045,298.7700653076172,0.9247493439517542
2007-04-13,296.7728220621745,301.15892028808594,0.8611798675675253
2007-04-14,296.08995310465497,301.0194549560547,0.8974289972218489
2007-04-15,296.34433873494464,300.6990966796875,0.8917679414305764
2007-04-16,298.27161598205566,305.4390411376953,0.7572615629108971
2007-04-17,298.23667399088544,304.9159698486328,0.7889641479867106
2007-04-18,298.48593775431317,304.981689453125,0.8079049101327506
2007-04-19,298.67173258463544,303.8212127685547,0.8094540082441612
2007-04-20,299.2052656809489,305.5106964111328,0.7526644835089016
2007-04-21,300.13255246480304,306.8737030029297,0.6638193774430916
2007-04-22,300.2776629130046,307.02415466308594,0.6739179327893079
2007-04-23,300.9048951466878,308.1735076904297,0.6211486580896004
2007-04-24,300.50183804829913,308.3911590576172,0.6859747747267947
2007-04-25,299.0658721923828,306.56056213378906,0.7980549498157982
2007-04-26,297.4475606282552,302.2388458251953,0.8633859164813568
2007-04-27,298.54272715250653,303.47315979003906,0.8158269977543294
2007-04-28,297.51146189371747,302.86195373535156,0.8486215030869338
2007-04-29,297.4256846110026,301.1245422363281,0.8582965261481162
2007-04-30,295.45688756306964,297.7210235595703,0.9426510398615111
2007-05-01,295.05104573567706,297.5679016113281,0.9613247879344742
2007-05-02,295.1537501017253,298.2033996582031,0.9392225053449937
2007-05-03,295.058749516805,298.1092224121094,0.9616335810478425
2007-05-04,294.9688014984131,297.7253723144531,0.9843470633828207
2007-05-05,295.5233332316081,299.38124084472656,0.9685812286653603
2007-05-06,295.64430046081543,299.66773986816406,0.9640975691252714
2007-05-07,295.373716990153,299.78746032714844,0.9466074798246094
2007-05-08,295.9220790863037,301.14862060546875,0.913936092775305
2007-05-09,296.19821548461914,300.38177490234375,0.9281007021874766
2007-05-10,295.66454823811847,298.7704162597656,0.9602172027228401
2007-05-11,296.04307492574054,299.01353454589844,0.9544328848395534
2007-05-12,295.8376185099284,298.74949645996094,0.9785960307506608
2007-05-13,295.58136049906415,298.00697326660156,0.9724567536877045
2007-05-14,295.58396339416504,298.9868469238281,0.9517149044307436
2007-05-15,296.27265485127765,300.20469665527344,0.9259822030216617
2007-05-16,296.8999938964844,300.7935028076172,0.9041642149683542
2007-05-17,296.40482330322266,299.09291076660156,0.9327576411832962
2007-05-18,296.64586130777997,300.94146728515625,0.8916920798786074
2007-05-19,296.63339042663574,300.34962463378906,0.8650611835306997
2007-05-20,297.11059188842773,301.27415466308594,0.8579541413136017
2007-05-21,297.4921875,301.30784606933594,0.8060441270300707
2007-05-22,297.3503532409668,301.167724609375,0.8260225355421577
2007-05-23,297.8465150197347,301.4851531982422,0.7991196862513801
2007-05-24,298.4428342183431,302.31947326660156,0.776788575240476
2007-05-25,298.81119473775226,303.16510009765625,0.7727837915380374
2007-05-26,297.79137929280597,301.6661682128906,0.8174455177847828
2007-05-27,298.375519434611,302.58750915527344,0.8067278122313913
2007-05-28,298.5436382293701,302.3391876220703,0.8029411667783409
2007-05-29,297.58713086446124,301.7005920410156,0.8465360407596554
2007-05-30,297.0343596140544,302.1615447998047,0.875071276081299
2007-05-31,297.1615301767985,301.1709899902344,0.845764211992435
2007-06-01,297.34543800354004,301.80145263671875,0.8410637115440645
2007-06-02,297.58931159973145,302.62120056152344,0.8259211043513165
2007-06-03,297.63873354593915,303.1277313232422,0.8341533321477096
2007-06-04,297.46385828653973,302.7635040283203,0.8656441917928253
2007-06-05,296.5770918528239,301.2543487548828,0.8948778426966716
2007-06-06,297.32799021402997,301.85337829589844,0.8459722718900898
2007-06-07,296.7643871307373,302.5669250488281,0.8774205236815426
2007-06-08,297.7046699523926,302.8175354003906,0.8337646249592289
2007-06-09,297.98403485616046,303.5454406738281,0.8286028382009908
2007-06-10,298.3644440968831,304.0848388671875,0.8350552500130702
2007-06-11,298.17471440633136,303.46820068359375,0.8245814942126679
2007-06-12,298.3416220347087,303.29986572265625,0.8162601456939609
2007-06-13,298.3291727701823,303.04876708984375,0.8056204837317297
2007-06-14,298.34149169921875,303.70631408691406,0.8249799009937986
2007-06-15,298.5349013010661,303.06927490234375,0.8172493237097445
2007-06-16,298.5620110829671,301.65245056152344,0.798028382994191
2007-06-17,298.21264521280926,302.01637268066406,0.8217722031887172
2007-06-18,297.6050109863281,302.0777130126953,0.8882088435652167
2007-06-19,297.4477195739746,301.3839569091797,0.9003432524282916
2007-06-20,297.28429985046387,300.6679992675781,0.8592696448206264
2007-06-21,297.219186147054,301.37054443359375,0.8716566986640158
2007-06-22,297.5735333760579,302.5354309082031,0.8576504429856167
2007-06-23,298.3570187886556,303.11643981933594,0.8415826712615302
2007-06-24,298.0838031768799,302.3415069580078,0.8873474837680371
2007-06-25,297.6347993214925,301.3756561279297,0.8992564296312355
2007-06-26,297.4191424051921,300.6492919921875,0.9116280495787027
2007-06-27,295.3529631296794,296.7290954589844,0.9971939262479055
2007-06-28,295.1460310618083,296.7236633300781,0.9961915775428117
2007-06-29,295.8915532430013,298.3888397216797,0.9182908716632996
2007-06-30,296.27841250101727,298.1164245605469,0.8707618617399049
2007-07-01,296.4446716308594,297.7951202392578,0.8795187430058683
2007-07-02,296.126948038737,298.2209777832031,0.9135416506377316
2007-07-03,297.1982879638672,300.05889892578125,0.8345492952384808
2007-07-04,297.0396836598714,299.91615295410156,0.8511688913234126
2007-07-05,295.4389298756917,296.670166015625,0.9766074554751111
2007-07-06,294.6398804982503,295.8595886230469,0.9898836042551326
2007-07-07,296.9234447479248,300.2341766357422,0.8492840528759905
2007-07-08,297.2833652496338,300.4945373535156,0.8174745223596893
2007-07-09,297.43638865152997,302.1051788330078,0.8215403233536759
2007-07-10,297.75402069091797,302.05747985839844,0.777632234430463
2007-07-11,297.0300998687744,300.3294982910156,0.8356420805696381
2007-07-12,296.7922128041585,300.37806701660156,0.8655179077128567
2007-07-13,297.15589078267413,299.1876525878906,0.8380499003435911
2007-07-14,295.8601786295573,298.3387908935547,0.9645783790729521
2007-07-15,297.5215492248535,300.3223419189453,0.8357936198809449
2007-07-16,297.3051306406657,300.8799591064453,0.8441244323937758
2007-07-17,296.99756813049316,300.3599548339844,0.8407132666640288
2007-07-18,296.9164110819499,300.0786437988281,0.8557139218292237
2007-07-19,296.71697362263996,300.9227600097656,0.8549775115241025
2007-07-20,296.1382827758789,300.3659973144531,0.9013840813732301
2007-07-21,296.2915687561035,300.7763671875,0.8848468109972547
2007-07-22,296.1862335205078,299.0575408935547,0.8985714134182237
2007-07-23,296.9541263580322,302.3413848876953,0.8662854256306939
2007-07-24,296.3340644836426,299.5067596435547,0.9041298100810399
2007-07-25,296.85032018025714,302.3526153564453,0.8808458332173684
2007-07-26,296.74987665812176,302.24945068359375,0.8910108141399862
2007-07-27,297.36365699768066,303.16477966308594,0.8605750905976038
2007-07-28,297.19295438130695,302.7240905761719,0.8869326423940707
2007-07-29,296.62602678934735,301.07237243652344,0.9102844107398229
2007-07-30,296.8351815541585,301.8408660888672,0.8996228186397209
2007-07-31,296.5335610707601,300.8194274902344,0.8877218170802212
2007-08-01,296.5793883005778,300.3091278076172,0.8541375432452492
2007-08-02,296.8796272277832,300.87933349609375,0.7985572431316308
2007-08-03,296.99379857381183,300.84120178222656,0.8102026367726454
2007-08-04,296.5076376597087,300.01654052734375,0.8529242826247844
2007-08-05,296.54998715718585,298.2758483886719,0.8634465726348662
2007-08-06,295.77856763203937,297.9014892578125,0.9260437772569268
2007-08-07,294.94700113932294,296.0524139404297,0.9533186301056708
2007-08-08,296.29033915201825,299.4587097167969,0.9156557788501171
2007-08-09,295.1438846588135,297.9038848876953,0.9766136130156212
2007-08-10,295.7151126861572,297.5314178466797,0.9309425620613421
2007-08-11,296.8394018809001,299.4766845703125,0.8661222501056624
2007-08-12,297.50644365946454,300.78529357910156,0.8242110315058597
2007-08-13,297.89427820841473,301.5845642089844,0.785622379502674
2007-08-14,297.9173526763916,301.7032928466797,0.7953446286709331
2007-08-15,298.1220957438151,301.7325744628906,0.7964980157335936
2007-08-16,297.3469816843669,300.0684814453125,0.8315665549057728
2007-08-17,296.840389251709,299.40794372558594,0.8396515553572866
2007-08-18,297.16724650065106,301.1913146972656,0.802563620336003
2007-08-19,297.6853383382161,301.7656707763672,0.7867458668756614
2007-08-20,297.52820523579913,301.4007263183594,0.8301208105063398
2007-08-21,297.34729385375977,301.5347137451172,0.8377917095562192
2007-08-22,297.0280017852783,300.28399658203125,0.8700230830682818
2007-08-23,296.3745352427165,301.0207061767578,0.9160033629081955
2007-08-24,296.23574511210126,300.7638854980469,0.927244460618638
2007-08-25,297.00061416625977,301.8050842285156,0.8604279330811478
2007-08-26,296.3581651051839,300.2282257080078,0.9061930347736692
2007-08-27,296.9728921254476,302.1995849609375,0.8855945764933775
2007-08-28,296.41248257954913,300.14610290527344,0.9350782537155825
2007-08-29,296.181121190389,298.8675537109375,0.9430559881430376
2007-08-30,295.7417240142822,299.8975067138672,0.9676216850301179
2007-08-31,295.57971318562824,297.23834228515625,0.9613864147058466
2007-09-01,296.80479685465497,300.13665771484375,0.8953171639466185
2007-09-02,297.30369059244794,301.0188903808594,0.8883281041879653
2007-09-03,296.956595102946,302.77252197265625,0.8791341541867536
2007-09-04,296.3169638315837,301.0504455566406,0.9173841251707415
2007-09-05,296.4288552602132,301.48631286621094,0.9314240286168567
2007-09-06,296.19495010375977,300.205810546875,0.9422202769724008
2007-09-07,296.213924407959,299.33546447753906,0.9276802874205566
2007-09-08,297.78900718688965,302.80955505371094,0.8052522691364846
2007-09-09,297.3233814239502,303.04193115234375,0.8202205374124781
2007-09-10,296.70740000406903,299.4832305908203,0.8629561645772728
2007-09-11,296.3525625864665,299.7838592529297,0.8995934357174287
2007-09-12,296.2856960296631,300.3229675292969,0.9277660239308441
2007-09-13,296.5280221303304,301.6466827392578,0.9217578603468389
2007-09-14,296.53458976745605,299.9139709472656,0.9066781333296255
2007-09-15,296.5424289703369,300.0563049316406,0.9086277532616502
2007-09-16,296.11583582560223,299.864990234375,0.944445899942706
2007-09-17,295.2278124491374,298.379150390625,0.9679748346737268
2007-09-18,296.40152231852215,299.1099548339844,0.9267072794914645
2007-09-19,295.9627234141032,298.17930603027344,0.9566133574464344
2007-09-20,295.05857276916504,298.85987854003906,0.9780717525992779
2007-09-21,294.24429512023926,295.69732666015625,0.896921668596375
2007-09-22,295.5413646697998,298.7153625488281,0.8491010470017011
2007-09-23,295.8390935262044,299.7888488769531,0.8914099100778451
2007-09-24,297.03213055928546,302.1724853515625,0.8516831057045098
2007-09-25,297.65617179870605,302.1749267578125,0.8163405105909414
2007-09-26,297.03369331359863,301.2689208984375,0.8626731630205791
2007-09-27,296.3312759399414,301.37908935546875,0.9231292718889442
2007-09-28,296.18134180704754,301.1717529296875,0.9086899339301103
2007-09-29,295.98070271809894,299.96600341796875,0.9409539509452146
2007-09-30,295.50181770324707,298.11767578125,0.9453900031347139
2007-10-01,295.9636402130127,300.3287811279297,0.9096488041826338
2007-10-02,296.5713570912679,300.798095703125,0.8959948442575507
2007-10-03,297.0785166422526,299.85955810546875,0.8649395048798881
2007-10-04,296.6016648610433,298.9297637939453,0.8892095661638424
2007-10-05,295.0780258178711,296.0812072753906,0.9886790111678555
2007-10-06,295.08521970113117,296.1180877685547,0.9568985745980928
2007-10-07,296.0286572774251,301.14268493652344,0.873153501217502
2007-10-08,296.02902857462567,300.63441467285156,0.90782107773868
2007-10-09,296.250425974528,300.1133270263672,0.905045119145984
2007-10-10,295.58557573954266,300.3301544189453,0.9506190414427499
2007-10-11,294.7616195678711,297.8018341064453,0.9603466298418265
2007-10-12,294.2454605102539,295.77734375,0.9710860185134191
2007-10-13,293.9278558095296,295.395263671875,0.9772040280028563
2007-10-14,294.17333285013837,296.6027526855469,0.9743075806507928
2007-10-15,294.48692893981934,297.589599609375,0.9381953851176835
2007-10-16,294.7338803609212,297.58509826660156,0.8863715765455221
2007-10-17,294.90611521402997,297.27073669433594,0.8481184276697351
2007-10-18,295.55017471313477,298.3110046386719,0.8268125498299888
2007-10-19,295.7230281829834,298.4819641113281,0.8283266881839101
2007-10-20,295.1459846496582,298.18165588378906,0.8057550701859104
2007-10-21,294.5992209116618,298.25953674316406,0.7916470510164763
2007-10-22,294.581153233846,299.083740234375,0.8090654151897015
2007-10-23,295.8395195007324,298.9205780029297,0.8076911445876521
2007-10-24,295.823294321696,299.06031799316406,0.7886263874138398
2007-10-25,295.1438738505046,299.17176818847656,0.7823477046061231
2007-10-26,295.712610244751,299.7287139892578,0.7803005310857131
2007-10-27,296.06140391031903,299.3421173095703,0.8012019722558427
2007-10-28,296.3542957305908,299.44871520996094,0.8219241440925033
2007-10-29,296.25270080566406,299.54652404785156,0.8271704685026473
2007-10-30,295.7870667775472,299.70111083984375,0.7846884387348689
2007-10-31,293.2456645965576,295.32958984375,0.945355274799768
2007-11-01,294.66638628641766,297.6792449951172,0.9000643619350805
2007-11-02,293.3125737508138,295.08311462402344,0.9414486979380403
2007-11-03,294.2723789215088,297.30157470703125,0.8238645954843246
2007-11-04,294.4473527272542,297.1586456298828,0.8761017890793049
2007-11-05,293.0116545359294,296.6599426269531,0.8885123537725879
2007-11-06,293.96385192871094,297.3383483886719,0.821944075043969
2007-11-07,293.9438190460205,297.49578857421875,0.7500367566728247
2007-11-08,294.2063268025716,297.9868621826172,0.7400595823444106
2007-11-09,293.95146497090656,297.4054718017578,0.6638619860191167
2007-11-10,294.459711710612,298.212890625,0.7270173003541434
2007-11-11,294.9890874226888,298.26255798339844,0.7680114069519081
2007-11-12,294.252633412679,295.79150390625,0.8403781715998265
2007-11-13,294.9214382171631,297.273193359375,0.8517100854260243
2007-11-14,293.6820119222005,295.20697021484375,0.961417867051717
2007-11-15,294.4706490834554,297.21092224121094,0.8816028631389998
2007-11-16,293.78367551167804,298.879638671875,0.8237544816529098
2007-11-17,294.4515101114909,299.8148193359375,0.7645875390426193
2007-11-18,295.5445919036865,299.9304504394531,0.8134899150864949
2007-11-19,293.3123671213786,294.173095703125,0.9315020358010686
2007-11-20,294.1654510498047,297.0353240966797,0.8399471541945166
2007-11-21,294.13879585266113,297.6011047363281,0.8060839031085465
2007-11-22,293.74662590026855,297.51475524902344,0.7638277795419665
2007-11-23,293.44396018981934,296.98121643066406,0.6754546902492324
2007-11-24,292.89127413431805,296.6185607910156,0.6764978849171384
2007-11-25,291.7937609354655,296.8679656982422,0.7372423508836683
2007-11-26,293.1033242543538,297.74668884277344,0.6929604506165887
2007-11-27,291.26472155253094,296.632568359375,0.71327384512707
2007-11-28,290.4768632253011,295.8820037841797,0.7173449294076938
2007-11-29,290.89195887247723,295.0458221435547,0.6555746779885481
2007-11-30,289.929625193278,294.0498046875,0.669006858083953
2007-12-01,289.17365582784015,295.6522521972656,0.7871273181677906
2007-12-02,290.70223744710285,296.2746887207031,0.7553866031412317
2007-12-03,291.79008801778156,296.3500061035156,0.7081283363329018
2007-12-04,292.03763008117676,296.03294372558594,0.7507875776195673
2007-12-05,292.7332083384196,296.62684631347656,0.7619188598434029
2007-12-06,294.2312545776367,297.8713073730469,0.7364566130073441
2007-12-07,294.00970967610675,298.0698699951172,0.7675419680073421
2007-12-08,293.7687422434489,298.6558532714844,0.7815753816544899
2007-12-09,293.4035504659017,299.0923309326172,0.7921212875460998
2007-12-10,293.7308057149251,299.5616149902344,0.7797139879552714
2007-12-11,294.3192202250163,300.52723693847656,0.7778828496779226
2007-12-12,294.1148287455241,300.5068359375,0.7451057123298496
2007-12-13,294.12343406677246,300.78497314453125,0.7124075762638249
2007-12-14,294.3542474110921,300.19386291503906,0.7190492514582091
2007-12-15,295.56187502543133,299.8233947753906,0.7662900675353449
2007-12-16,295.62010701497394,298.85565185546875,0.8070347031326697
2007-12-17,295.68322563171387,299.7502899169922,0.7992920193526063
2007-12-18,296.22570546468097,300.99322509765625,0.7584178949748065
2007-12-19,296.3863162994385,301.9371795654297,0.761479502627594
2007-12-20,296.4728418986003,302.4584655761719,0.7617165858028018
2007-12-21,296.49011611938477,302.7379608154297,0.7521873453055871
2007-12-22,296.0480321248372,303.83518981933594,0.6666584457276687
2007-12-23,295.10364023844403,302.7946472167969,0.6207520926281902
2007-12-24,294.40955479939777,301.8968811035156,0.6118228932521462
2007-12-25,294.56775665283203,301.12982177734375,0.6492482813928122
2007-12-26,294.40344556172687,300.4281463623047,0.724569225585136
2007-12-27,294.58867327372235,299.65484619140625,0.7591804833588608
2007-12-28,294.7230084737142,299.74134826660156,0.7597321083363422
2007-12-29,293.56920941670734,298.6377410888672,0.7543566947849994
2007-12-30,294.3471082051595,298.65879821777344,0.6686354417646724
2007-12-31,292.65723419189453,297.5387725830078,0.6929952485308033
2008-01-01,290.0646572113037,294.87799072265625,0.6526206458399685
2008-01-02,289.37781651814777,293.6363525390625,0.6112729666070705
2008-01-03,289.64869435628253,295.55897521972656,0.6445520169246289
2008-01-04,290.88683319091797,297.6837615966797,0.6836045709885366
2008-01-05,292.05733998616535,298.5595245361328,0.658650541252609
2008-01-06,292.2924925486247,298.62745666503906,0.7130673293725327
2008-01-07,293.15307362874347,300.0126190185547,0.7052830126331833
2008-01-08,294.0475336710612,300.741943359375,0.7188574006802319
2008-01-09,295.0817451477051,301.9145202636719,0.694927115518447
2008-01-10,295.71805508931476,303.2760314941406,0.6922166401889879
2008-01-11,295.67983627319336,303.3416442871094,0.6366141696860705
2008-01-12,295.41068267822266,303.100830078125,0.6033555138598231
2008-01-13,295.18955421447754,302.4114074707031,0.6439325325266501
2008-01-14,296.18165524800617,301.0622253417969,0.694219307427861
2008-01-15,295.93897374471027,300.2427978515625,0.6913421545854594
2008-01-16,294.1689790089925,299.0476379394531,0.6758076532868963
2008-01-17,293.7612419128418,298.1997985839844,0.6820992074754986
2008-01-18,293.86239496866864,299.57305908203125,0.6924534422600884
2008-01-19,295.3290545145671,301.3697967529297,0.6826954087677943
2008-01-20,295.62865765889484,302.32579040527344,0.6651666896524208
2008-01-21,295.85025850931805,303.0941619873047,0.664828772989622
2008-01-22,296.5546817779541,302.35914611816406,0.6249959271169908
2008-01-23,295.0970935821533,299.9068603515625,0.5764989919802446
2008-01-24,294.77943356831867,299.4582214355469,0.6391086651999993
2008-01-25,293.75658925374347,297.8981170654297,0.7587141432249138
2008-01-26,293.9363193511963,299.4596405029297,0.7869843996694476
2008-01-27,294.57332038879395,299.406005859375,0.8499302828863626
2008-01-28,296.232603708903,302.06578063964844,0.7597204131472246
2008-01-29,296.4261557261149,301.8714904785156,0.7417343495019896
2008-01-30,296.9988015492757,302.5003662109375,0.7268770825748601
2008-01-31,297.09057490030926,302.6036834716797,0.7330863008051739
2008-02-01,296.7416140238444,301.4981231689453,0.7573837452930644
2008-02-02,294.4720967610677,297.6883544921875,0.9243264494313169
2008-02-03,294.53742090861004,297.7594299316406,0.8725578876111837
2008-02-04,294.42131996154785,298.5209045410156,0.8390306898003309
2008-02-05,295.19795989990234,300.39430236816406,0.7912237337234749
2008-02-06,295.2637424468994,300.2589569091797,0.7922946133773301
2008-02-07,295.87164243062335,303.1106872558594,0.6743158812693798
2008-02-08,296.37251472473145,302.67120361328125,0.6914915376084125
2008-02-09,294.9395058949788,300.71250915527344,0.8174090812052234
2008-02-10,295.51914087931317,302.236328125,0.7145353941072299
2008-02-11,296.43639119466144,303.7072448730469,0.6251641948773208
2008-02-12,296.3841972351074,302.1932678222656,0.748422307603483
2008-02-13,295.43323071797687,300.94725036621094,0.7499223862953873
2008-02-14,295.9546864827474,301.3168029785156,0.708691705690871
2008-02-15,294.0166651407878,298.31715393066406,0.7742909348584244
2008-02-16,295.2289695739746,301.4664001464844,0.7070905933702893
2008-02-17,295.8038895924886,302.88189697265625,0.6734086402853366
2008-02-18,295.22561327616376,299.0957946777344,0.7759983363816518
2008-02-19,294.74920717875165,298.2085418701172,0.6902724604223013
2008-02-20,294.05132993062335,298.0015106201172,0.6160329399431792
2008-02-21,293.4464225769043,299.1725311279297,0.6748858534973743
2008-02-22,294.411917368571,300.3109130859375,0.6456600177024879
2008-02-23,294.49748675028485,300.95945739746094,0.6205641333385211
2008-02-24,295.5000737508138,301.9780731201172,0.6362837053143331
2008-02-25,296.9219563802083,302.6195373535156,0.6401439616486585
2008-02-26,296.82815488179523,301.2490692138672,0.7633137274877806
2008-02-27,294.164701461792,296.3493347167969,0.866495626004733
2008-02-28,294.2796179453532,298.7311248779297,0.7554291415096901
2008-02-29,294.9883282979329,300.03858947753906,0.7832382583654711
2008-03-01,295.1387201944987,300.3182067871094,0.7143369247143075
2008-03-02,295.57500139872235,300.3189697265625,0.705810668320838
2008-03-03,295.8021062215169,300.014892578125,0.5481024907297382
2008-03-04,295.5215199788411,300.3235321044922,0.4992616042377698
2008-03-05,294.93737920125324,300.5071563720703,0.5365830543568911
2008-03-06,294.78878657023114,301.58143615722656,0.5845631266112945
2008-03-07,296.07572809855145,301.8905487060547,0.5829029218449293
2008-03-08,295.98723157246906,300.6045379638672,0.6707353499494022
2008-03-09,296.09257825215656,300.9088897705078,0.7214965688080424
2008-03-10,296.0944887797038,300.59764099121094,0.7925579654051118
2008-03-11,296.5031744639079,301.76214599609375,0.7984020032654053
2008-03-12,297.0772647857666,302.22413635253906,0.7608149766729967
2008-03-13,297.6607666015625,303.2658996582031,0.7358397463006282
2008-03-14,297.09073130289715,302.77008056640625,0.7683049744090371
